number_xy,number_combination_features,name_data_set,number_grid_combinations_kNp_dates_train_test,number_combination_kNp,k,N,p,group_dates_train_test,number_dates_train_test,number_hyp_par_grid,number_hyp_par_subgrid
001,001,base,002,015,14,7,35,002,002,001,31
001,001,base,002,015,14,7,35,002,002,001,32
001,001,base,002,015,14,7,35,002,002,001,33
001,001,base,002,015,14,7,35,002,002,001,34
001,001,base,002,015,14,7,35,002,002,001,35
001,001,base,002,015,14,7,35,002,002,001,36
001,001,base,002,015,14,7,35,002,002,001,37
001,001,base,002,015,14,7,35,002,002,001,38
001,001,base,002,015,14,7,35,002,002,001,39
001,001,base,002,015,14,7,35,002,002,001,40
001,001,base,002,015,14,7,35,002,002,001,41
001,001,base,002,015,14,7,35,002,002,001,42
001,001,base,002,015,14,7,35,002,002,001,43
001,001,base,002,015,14,7,35,002,002,001,44
001,001,base,002,015,14,7,35,002,002,001,45
001,001,base,002,015,14,7,35,002,002,001,46
001,001,base,002,015,14,7,35,002,002,001,47
001,001,base,002,015,14,7,35,002,002,001,48
001,001,base,002,015,14,7,35,002,002,001,49
001,001,base,002,015,14,7,35,002,002,001,50
001,001,base,002,015,14,7,35,002,003,001,1
001,001,base,002,015,14,7,35,002,003,001,2
001,001,base,002,015,14,7,35,002,003,001,3
001,001,base,002,015,14,7,35,002,003,001,4
001,001,base,002,015,14,7,35,002,003,001,5
001,001,base,002,015,14,7,35,002,003,001,6
001,001,base,002,015,14,7,35,002,003,001,7
001,001,base,002,015,14,7,35,002,003,001,8
001,001,base,002,015,14,7,35,002,003,001,9
001,001,base,002,015,14,7,35,002,003,001,10
001,001,base,002,015,14,7,35,002,003,001,11
001,001,base,002,015,14,7,35,002,003,001,12
001,001,base,002,015,14,7,35,002,003,001,13
001,001,base,002,015,14,7,35,002,003,001,14
001,001,base,002,015,14,7,35,002,003,001,15
001,001,base,002,015,14,7,35,002,003,001,16
001,001,base,002,015,14,7,35,002,003,001,17
001,001,base,002,015,14,7,35,002,003,001,18
001,001,base,002,015,14,7,35,002,003,001,19
001,001,base,002,015,14,7,35,002,003,001,20
001,001,base,002,015,14,7,35,002,003,001,21
001,001,base,002,015,14,7,35,002,003,001,22
001,001,base,002,015,14,7,35,002,003,001,23
001,001,base,002,015,14,7,35,002,003,001,24
001,001,base,002,015,14,7,35,002,003,001,25
001,001,base,002,015,14,7,35,002,003,001,26
001,001,base,002,015,14,7,35,002,003,001,27
001,001,base,002,015,14,7,35,002,003,001,28
001,001,base,002,015,14,7,35,002,003,001,29
001,001,base,002,015,14,7,35,002,003,001,30
001,001,base,002,015,14,7,35,002,003,001,31
001,001,base,002,015,14,7,35,002,003,001,32
001,001,base,002,015,14,7,35,002,003,001,33
001,001,base,002,015,14,7,35,002,003,001,34
001,001,base,002,015,14,7,35,002,003,001,35
001,001,base,002,015,14,7,35,002,003,001,36
001,001,base,002,015,14,7,35,002,003,001,37
001,001,base,002,015,14,7,35,002,003,001,38
001,001,base,002,015,14,7,35,002,003,001,39
001,001,base,002,015,14,7,35,002,003,001,40
001,001,base,002,015,14,7,35,002,003,001,41
001,001,base,002,015,14,7,35,002,003,001,42
001,001,base,002,015,14,7,35,002,003,001,43
001,001,base,002,015,14,7,35,002,003,001,44
001,001,base,002,015,14,7,35,002,003,001,45
001,001,base,002,015,14,7,35,002,003,001,46
001,001,base,002,015,14,7,35,002,003,001,47
001,001,base,002,015,14,7,35,002,003,001,48
001,001,base,002,015,14,7,35,002,003,001,49
001,001,base,002,015,14,7,35,002,003,001,50
001,001,base,002,015,14,7,35,002,004,001,1
001,001,base,002,015,14,7,35,002,004,001,2
001,001,base,002,015,14,7,35,002,004,001,3
001,001,base,002,015,14,7,35,002,004,001,4
001,001,base,002,015,14,7,35,002,004,001,5
001,001,base,002,015,14,7,35,002,004,001,6
001,001,base,002,015,14,7,35,002,004,001,7
001,001,base,002,015,14,7,35,002,004,001,8
001,001,base,002,015,14,7,35,002,004,001,9
001,001,base,002,015,14,7,35,002,004,001,10
001,001,base,002,015,14,7,35,002,004,001,11
001,001,base,002,015,14,7,35,002,004,001,12
001,001,base,002,015,14,7,35,002,004,001,13
001,001,base,002,015,14,7,35,002,004,001,14
001,001,base,002,015,14,7,35,002,004,001,15
001,001,base,002,015,14,7,35,002,004,001,16
001,001,base,002,015,14,7,35,002,004,001,17
001,001,base,002,015,14,7,35,002,004,001,18
001,001,base,002,015,14,7,35,002,004,001,19
001,001,base,002,015,14,7,35,002,004,001,20
001,001,base,002,015,14,7,35,002,004,001,21
001,001,base,002,015,14,7,35,002,004,001,22
001,001,base,002,015,14,7,35,002,004,001,23
001,001,base,002,015,14,7,35,002,004,001,24
001,001,base,002,015,14,7,35,002,004,001,25
001,001,base,002,015,14,7,35,002,004,001,26
001,001,base,002,015,14,7,35,002,004,001,27
001,001,base,002,015,14,7,35,002,004,001,28
001,001,base,002,015,14,7,35,002,004,001,29
001,001,base,002,015,14,7,35,002,004,001,30
001,001,base,002,015,14,7,35,002,004,001,31
001,001,base,002,015,14,7,35,002,004,001,32
001,001,base,002,015,14,7,35,002,004,001,33
001,001,base,002,015,14,7,35,002,004,001,34
001,001,base,002,015,14,7,35,002,004,001,35
001,001,base,002,015,14,7,35,002,004,001,36
001,001,base,002,015,14,7,35,002,004,001,37
001,001,base,002,015,14,7,35,002,004,001,38
001,001,base,002,015,14,7,35,002,004,001,39
001,001,base,002,015,14,7,35,002,004,001,40
001,001,base,002,015,14,7,35,002,004,001,41
001,001,base,002,015,14,7,35,002,004,001,42
001,001,base,002,015,14,7,35,002,004,001,43
001,001,base,002,015,14,7,35,002,004,001,44
001,001,base,002,015,14,7,35,002,004,001,45
001,001,base,002,015,14,7,35,002,004,001,46
001,001,base,002,015,14,7,35,002,004,001,47
001,001,base,002,015,14,7,35,002,004,001,48
001,001,base,002,015,14,7,35,002,004,001,49
001,001,base,002,015,14,7,35,002,004,001,50
001,001,base,002,015,14,7,35,002,005,001,1
001,001,base,002,015,14,7,35,002,005,001,2
001,001,base,002,015,14,7,35,002,005,001,3
001,001,base,002,015,14,7,35,002,005,001,4
001,001,base,002,015,14,7,35,002,005,001,5
001,001,base,002,015,14,7,35,002,005,001,6
001,001,base,002,015,14,7,35,002,005,001,7
001,001,base,002,015,14,7,35,002,005,001,8
001,001,base,002,015,14,7,35,002,005,001,9
001,001,base,002,015,14,7,35,002,005,001,10
001,001,base,002,015,14,7,35,002,005,001,11
001,001,base,002,015,14,7,35,002,005,001,12
001,001,base,002,015,14,7,35,002,005,001,13
001,001,base,002,015,14,7,35,002,005,001,14
001,001,base,002,015,14,7,35,002,005,001,15
001,001,base,002,015,14,7,35,002,005,001,16
001,001,base,002,015,14,7,35,002,005,001,17
001,001,base,002,015,14,7,35,002,005,001,18
001,001,base,002,015,14,7,35,002,005,001,19
001,001,base,002,015,14,7,35,002,005,001,20
001,001,base,002,015,14,7,35,002,005,001,21
001,001,base,002,015,14,7,35,002,005,001,22
001,001,base,002,015,14,7,35,002,005,001,23
001,001,base,002,015,14,7,35,002,005,001,24
001,001,base,002,015,14,7,35,002,005,001,25
001,001,base,002,015,14,7,35,002,005,001,26
001,001,base,002,015,14,7,35,002,005,001,27
001,001,base,002,015,14,7,35,002,005,001,28
001,001,base,002,015,14,7,35,002,005,001,29
001,001,base,002,015,14,7,35,002,005,001,30
001,001,base,002,015,14,7,35,002,005,001,31
001,001,base,002,015,14,7,35,002,005,001,32
001,001,base,002,015,14,7,35,002,005,001,33
001,001,base,002,015,14,7,35,002,005,001,34
001,001,base,002,015,14,7,35,002,005,001,35
001,001,base,002,015,14,7,35,002,005,001,36
001,001,base,002,015,14,7,35,002,005,001,37
001,001,base,002,015,14,7,35,002,005,001,38
001,001,base,002,015,14,7,35,002,005,001,39
001,001,base,002,015,14,7,35,002,005,001,40
001,001,base,002,015,14,7,35,002,005,001,41
001,001,base,002,015,14,7,35,002,005,001,42
001,001,base,002,015,14,7,35,002,005,001,43
001,001,base,002,015,14,7,35,002,005,001,44
001,001,base,002,015,14,7,35,002,005,001,45
001,001,base,002,015,14,7,35,002,005,001,46
001,001,base,002,015,14,7,35,002,005,001,47
001,001,base,002,015,14,7,35,002,005,001,48
001,001,base,002,015,14,7,35,002,005,001,49
001,001,base,002,015,14,7,35,002,005,001,50
001,001,base,002,015,14,7,35,002,006,001,1
001,001,base,002,015,14,7,35,002,006,001,2
001,001,base,002,015,14,7,35,002,006,001,3
001,001,base,002,015,14,7,35,002,006,001,4
001,001,base,002,015,14,7,35,002,006,001,5
001,001,base,002,015,14,7,35,002,006,001,6
001,001,base,002,015,14,7,35,002,006,001,7
001,001,base,002,015,14,7,35,002,006,001,8
001,001,base,002,015,14,7,35,002,006,001,9
001,001,base,002,015,14,7,35,002,006,001,10
001,001,base,002,015,14,7,35,002,006,001,11
001,001,base,002,015,14,7,35,002,006,001,12
001,001,base,002,015,14,7,35,002,006,001,13
001,001,base,002,015,14,7,35,002,006,001,14
001,001,base,002,015,14,7,35,002,006,001,15
001,001,base,002,015,14,7,35,002,006,001,16
001,001,base,002,015,14,7,35,002,006,001,17
001,001,base,002,015,14,7,35,002,006,001,18
001,001,base,002,015,14,7,35,002,006,001,19
001,001,base,002,015,14,7,35,002,006,001,20
001,001,base,002,015,14,7,35,002,006,001,21
001,001,base,002,015,14,7,35,002,006,001,22
001,001,base,002,015,14,7,35,002,006,001,23
001,001,base,002,015,14,7,35,002,006,001,24
001,001,base,002,015,14,7,35,002,006,001,25
001,001,base,002,015,14,7,35,002,006,001,26
001,001,base,002,015,14,7,35,002,006,001,27
001,001,base,002,015,14,7,35,002,006,001,28
001,001,base,002,015,14,7,35,002,006,001,29
001,001,base,002,015,14,7,35,002,006,001,30
001,001,base,002,015,14,7,35,002,006,001,31
001,001,base,002,015,14,7,35,002,006,001,32
001,001,base,002,015,14,7,35,002,006,001,33
001,001,base,002,015,14,7,35,002,006,001,34
001,001,base,002,015,14,7,35,002,006,001,35
001,001,base,002,015,14,7,35,002,006,001,36
001,001,base,002,015,14,7,35,002,006,001,37
001,001,base,002,015,14,7,35,002,006,001,38
001,001,base,002,015,14,7,35,002,006,001,39
001,001,base,002,015,14,7,35,002,006,001,40
001,001,base,002,015,14,7,35,002,006,001,41
001,001,base,002,015,14,7,35,002,006,001,42
001,001,base,002,015,14,7,35,002,006,001,43
001,001,base,002,015,14,7,35,002,006,001,44
001,001,base,002,015,14,7,35,002,006,001,45
001,001,base,002,015,14,7,35,002,006,001,46
001,001,base,002,015,14,7,35,002,006,001,47
001,001,base,002,015,14,7,35,002,006,001,48
001,001,base,002,015,14,7,35,002,006,001,49
001,001,base,002,015,14,7,35,002,006,001,50
001,001,base,002,015,14,7,35,002,007,001,1
001,001,base,002,015,14,7,35,002,007,001,2
001,001,base,002,015,14,7,35,002,007,001,3
001,001,base,002,015,14,7,35,002,007,001,4
001,001,base,002,015,14,7,35,002,007,001,5
001,001,base,002,015,14,7,35,002,007,001,6
001,001,base,002,015,14,7,35,002,007,001,7
001,001,base,002,015,14,7,35,002,007,001,8
001,001,base,002,015,14,7,35,002,007,001,9
001,001,base,002,015,14,7,35,002,007,001,10
001,001,base,002,015,14,7,35,002,007,001,11
001,001,base,002,015,14,7,35,002,007,001,12
001,001,base,002,015,14,7,35,002,007,001,13
001,001,base,002,015,14,7,35,002,007,001,14
001,001,base,002,015,14,7,35,002,007,001,15
001,001,base,002,015,14,7,35,002,007,001,16
001,001,base,002,015,14,7,35,002,007,001,17
001,001,base,002,015,14,7,35,002,007,001,18
001,001,base,002,015,14,7,35,002,007,001,19
001,001,base,002,015,14,7,35,002,007,001,20
001,001,base,002,015,14,7,35,002,007,001,21
001,001,base,002,015,14,7,35,002,007,001,22
001,001,base,002,015,14,7,35,002,007,001,23
001,001,base,002,015,14,7,35,002,007,001,24
001,001,base,002,015,14,7,35,002,007,001,25
001,001,base,002,015,14,7,35,002,007,001,26
001,001,base,002,015,14,7,35,002,007,001,27
001,001,base,002,015,14,7,35,002,007,001,28
001,001,base,002,015,14,7,35,002,007,001,29
001,001,base,002,015,14,7,35,002,007,001,30
001,001,base,002,015,14,7,35,002,007,001,31
001,001,base,002,015,14,7,35,002,007,001,32
001,001,base,002,015,14,7,35,002,007,001,33
001,001,base,002,015,14,7,35,002,007,001,34
001,001,base,002,015,14,7,35,002,007,001,35
001,001,base,002,015,14,7,35,002,007,001,36
001,001,base,002,015,14,7,35,002,007,001,37
001,001,base,002,015,14,7,35,002,007,001,38
001,001,base,002,015,14,7,35,002,007,001,39
001,001,base,002,015,14,7,35,002,007,001,40
001,001,base,002,015,14,7,35,002,007,001,41
001,001,base,002,015,14,7,35,002,007,001,42
001,001,base,002,015,14,7,35,002,007,001,43
001,001,base,002,015,14,7,35,002,007,001,44
001,001,base,002,015,14,7,35,002,007,001,45
001,001,base,002,015,14,7,35,002,007,001,46
001,001,base,002,015,14,7,35,002,007,001,47
001,001,base,002,015,14,7,35,002,007,001,48
001,001,base,002,015,14,7,35,002,007,001,49
001,001,base,002,015,14,7,35,002,007,001,50
001,001,base,002,015,14,7,35,002,008,001,1
001,001,base,002,015,14,7,35,002,008,001,2
001,001,base,002,015,14,7,35,002,008,001,3
001,001,base,002,015,14,7,35,002,008,001,4
001,001,base,002,015,14,7,35,002,008,001,5
001,001,base,002,015,14,7,35,002,008,001,6
001,001,base,002,015,14,7,35,002,008,001,7
001,001,base,002,015,14,7,35,002,008,001,8
001,001,base,002,015,14,7,35,002,008,001,9
001,001,base,002,015,14,7,35,002,008,001,10
001,001,base,002,015,14,7,35,002,008,001,11
001,001,base,002,015,14,7,35,002,008,001,12
001,001,base,002,015,14,7,35,002,008,001,13
001,001,base,002,015,14,7,35,002,008,001,14
001,001,base,002,015,14,7,35,002,008,001,15
001,001,base,002,015,14,7,35,002,008,001,16
001,001,base,002,015,14,7,35,002,008,001,17
001,001,base,002,015,14,7,35,002,008,001,18
001,001,base,002,015,14,7,35,002,008,001,19
001,001,base,002,015,14,7,35,002,008,001,20
001,001,base,002,015,14,7,35,002,008,001,21
001,001,base,002,015,14,7,35,002,008,001,22
001,001,base,002,015,14,7,35,002,008,001,23
001,001,base,002,015,14,7,35,002,008,001,24
001,001,base,002,015,14,7,35,002,008,001,25
001,001,base,002,015,14,7,35,002,008,001,26
001,001,base,002,015,14,7,35,002,008,001,27
001,001,base,002,015,14,7,35,002,008,001,28
001,001,base,002,015,14,7,35,002,008,001,29
001,001,base,002,015,14,7,35,002,008,001,30
001,001,base,002,015,14,7,35,002,008,001,31
001,001,base,002,015,14,7,35,002,008,001,32
001,001,base,002,015,14,7,35,002,008,001,33
001,001,base,002,015,14,7,35,002,008,001,34
001,001,base,002,015,14,7,35,002,008,001,35
001,001,base,002,015,14,7,35,002,008,001,36
001,001,base,002,015,14,7,35,002,008,001,37
001,001,base,002,015,14,7,35,002,008,001,38
001,001,base,002,015,14,7,35,002,008,001,39
001,001,base,002,015,14,7,35,002,008,001,40
001,001,base,002,015,14,7,35,002,008,001,41
001,001,base,002,015,14,7,35,002,008,001,42
001,001,base,002,015,14,7,35,002,008,001,43
001,001,base,002,015,14,7,35,002,008,001,44
001,001,base,002,015,14,7,35,002,008,001,45
001,001,base,002,015,14,7,35,002,008,001,46
001,001,base,002,015,14,7,35,002,008,001,47
001,001,base,002,015,14,7,35,002,008,001,48
001,001,base,002,015,14,7,35,002,008,001,49
001,001,base,002,015,14,7,35,002,008,001,50
001,001,base,002,015,14,7,35,002,009,001,1
001,001,base,002,015,14,7,35,002,009,001,2
001,001,base,002,015,14,7,35,002,009,001,3
001,001,base,002,015,14,7,35,002,009,001,4
001,001,base,002,015,14,7,35,002,009,001,5
001,001,base,002,015,14,7,35,002,009,001,6
001,001,base,002,015,14,7,35,002,009,001,7
001,001,base,002,015,14,7,35,002,009,001,8
001,001,base,002,015,14,7,35,002,009,001,9
001,001,base,002,015,14,7,35,002,009,001,10
001,001,base,002,015,14,7,35,002,009,001,11
001,001,base,002,015,14,7,35,002,009,001,12
001,001,base,002,015,14,7,35,002,009,001,13
001,001,base,002,015,14,7,35,002,009,001,14
001,001,base,002,015,14,7,35,002,009,001,15
001,001,base,002,015,14,7,35,002,009,001,16
001,001,base,002,015,14,7,35,002,009,001,17
001,001,base,002,015,14,7,35,002,009,001,18
001,001,base,002,015,14,7,35,002,009,001,19
001,001,base,002,015,14,7,35,002,009,001,20
001,001,base,002,015,14,7,35,002,009,001,21
001,001,base,002,015,14,7,35,002,009,001,22
001,001,base,002,015,14,7,35,002,009,001,23
001,001,base,002,015,14,7,35,002,009,001,24
001,001,base,002,015,14,7,35,002,009,001,25
001,001,base,002,015,14,7,35,002,009,001,26
001,001,base,002,015,14,7,35,002,009,001,27
001,001,base,002,015,14,7,35,002,009,001,28
001,001,base,002,015,14,7,35,002,009,001,29
001,001,base,002,015,14,7,35,002,009,001,30
001,001,base,002,015,14,7,35,002,009,001,31
001,001,base,002,015,14,7,35,002,009,001,32
001,001,base,002,015,14,7,35,002,009,001,33
001,001,base,002,015,14,7,35,002,009,001,34
001,001,base,002,015,14,7,35,002,009,001,35
001,001,base,002,015,14,7,35,002,009,001,36
001,001,base,002,015,14,7,35,002,009,001,37
001,001,base,002,015,14,7,35,002,009,001,38
001,001,base,002,015,14,7,35,002,009,001,39
001,001,base,002,015,14,7,35,002,009,001,40
001,001,base,002,015,14,7,35,002,009,001,41
001,001,base,002,015,14,7,35,002,009,001,42
001,001,base,002,015,14,7,35,002,009,001,43
001,001,base,002,015,14,7,35,002,009,001,44
001,001,base,002,015,14,7,35,002,009,001,45
001,001,base,002,015,14,7,35,002,009,001,46
001,001,base,002,015,14,7,35,002,009,001,47
001,001,base,002,015,14,7,35,002,009,001,48
001,001,base,002,015,14,7,35,002,009,001,49
001,001,base,002,015,14,7,35,002,009,001,50
001,001,base,002,015,14,7,35,002,010,001,1
001,001,base,002,015,14,7,35,002,010,001,2
001,001,base,002,015,14,7,35,002,010,001,3
001,001,base,002,015,14,7,35,002,010,001,4
001,001,base,002,015,14,7,35,002,010,001,5
001,001,base,002,015,14,7,35,002,010,001,6
001,001,base,002,015,14,7,35,002,010,001,7
001,001,base,002,015,14,7,35,002,010,001,8
001,001,base,002,015,14,7,35,002,010,001,9
001,001,base,002,015,14,7,35,002,010,001,10
001,001,base,002,015,14,7,35,002,010,001,11
001,001,base,002,015,14,7,35,002,010,001,12
001,001,base,002,015,14,7,35,002,010,001,13
001,001,base,002,015,14,7,35,002,010,001,14
001,001,base,002,015,14,7,35,002,010,001,15
001,001,base,002,015,14,7,35,002,010,001,16
001,001,base,002,015,14,7,35,002,010,001,17
001,001,base,002,015,14,7,35,002,010,001,18
001,001,base,002,015,14,7,35,002,010,001,19
001,001,base,002,015,14,7,35,002,010,001,20
001,001,base,002,015,14,7,35,002,010,001,21
001,001,base,002,015,14,7,35,002,010,001,22
001,001,base,002,015,14,7,35,002,010,001,23
001,001,base,002,015,14,7,35,002,010,001,24
001,001,base,002,015,14,7,35,002,010,001,25
001,001,base,002,015,14,7,35,002,010,001,26
001,001,base,002,015,14,7,35,002,010,001,27
001,001,base,002,015,14,7,35,002,010,001,28
001,001,base,002,015,14,7,35,002,010,001,29
001,001,base,002,015,14,7,35,002,010,001,30
001,001,base,002,015,14,7,35,002,010,001,31
001,001,base,002,015,14,7,35,002,010,001,32
001,001,base,002,015,14,7,35,002,010,001,33
001,001,base,002,015,14,7,35,002,010,001,34
001,001,base,002,015,14,7,35,002,010,001,35
001,001,base,002,015,14,7,35,002,010,001,36
001,001,base,002,015,14,7,35,002,010,001,37
001,001,base,002,015,14,7,35,002,010,001,38
001,001,base,002,015,14,7,35,002,010,001,39
001,001,base,002,015,14,7,35,002,010,001,40
001,001,base,002,015,14,7,35,002,010,001,41
001,001,base,002,015,14,7,35,002,010,001,42
001,001,base,002,015,14,7,35,002,010,001,43
001,001,base,002,015,14,7,35,002,010,001,44
001,001,base,002,015,14,7,35,002,010,001,45
001,001,base,002,015,14,7,35,002,010,001,46
001,001,base,002,015,14,7,35,002,010,001,47
001,001,base,002,015,14,7,35,002,010,001,48
001,001,base,002,015,14,7,35,002,010,001,49
001,001,base,002,015,14,7,35,002,010,001,50
001,001,base,002,015,14,7,35,002,011,001,1
001,001,base,002,015,14,7,35,002,011,001,2
001,001,base,002,015,14,7,35,002,011,001,3
001,001,base,002,015,14,7,35,002,011,001,4
001,001,base,002,015,14,7,35,002,011,001,5
001,001,base,002,015,14,7,35,002,011,001,6
001,001,base,002,015,14,7,35,002,011,001,7
001,001,base,002,015,14,7,35,002,011,001,8
001,001,base,002,015,14,7,35,002,011,001,9
001,001,base,002,015,14,7,35,002,011,001,10
001,001,base,002,015,14,7,35,002,011,001,11
001,001,base,002,015,14,7,35,002,011,001,12
001,001,base,002,015,14,7,35,002,011,001,13
001,001,base,002,015,14,7,35,002,011,001,14
001,001,base,002,015,14,7,35,002,011,001,15
001,001,base,002,015,14,7,35,002,011,001,16
001,001,base,002,015,14,7,35,002,011,001,17
001,001,base,002,015,14,7,35,002,011,001,18
001,001,base,002,015,14,7,35,002,011,001,19
001,001,base,002,015,14,7,35,002,011,001,20
001,001,base,002,015,14,7,35,002,011,001,21
001,001,base,002,015,14,7,35,002,011,001,22
001,001,base,002,015,14,7,35,002,011,001,23
001,001,base,002,015,14,7,35,002,011,001,24
001,001,base,002,015,14,7,35,002,011,001,25
001,001,base,002,015,14,7,35,002,011,001,26
001,001,base,002,015,14,7,35,002,011,001,27
001,001,base,002,015,14,7,35,002,011,001,28
001,001,base,002,015,14,7,35,002,011,001,29
001,001,base,002,015,14,7,35,002,011,001,30
001,001,base,002,015,14,7,35,002,011,001,31
001,001,base,002,015,14,7,35,002,011,001,32
001,001,base,002,015,14,7,35,002,011,001,33
001,001,base,002,015,14,7,35,002,011,001,34
001,001,base,002,015,14,7,35,002,011,001,35
001,001,base,002,015,14,7,35,002,011,001,36
001,001,base,002,015,14,7,35,002,011,001,37
001,001,base,002,015,14,7,35,002,011,001,38
001,001,base,002,015,14,7,35,002,011,001,39
001,001,base,002,015,14,7,35,002,011,001,40
001,001,base,002,015,14,7,35,002,011,001,41
001,001,base,002,015,14,7,35,002,011,001,42
001,001,base,002,015,14,7,35,002,011,001,43
001,001,base,002,015,14,7,35,002,011,001,44
001,001,base,002,015,14,7,35,002,011,001,45
001,001,base,002,015,14,7,35,002,011,001,46
001,001,base,002,015,14,7,35,002,011,001,47
001,001,base,002,015,14,7,35,002,011,001,48
001,001,base,002,015,14,7,35,002,011,001,49
001,001,base,002,015,14,7,35,002,011,001,50
001,001,base,002,015,14,7,35,002,012,001,1
001,001,base,002,015,14,7,35,002,012,001,2
001,001,base,002,015,14,7,35,002,012,001,3
001,001,base,002,015,14,7,35,002,012,001,4
001,001,base,002,015,14,7,35,002,012,001,5
001,001,base,002,015,14,7,35,002,012,001,6
001,001,base,002,015,14,7,35,002,012,001,7
001,001,base,002,015,14,7,35,002,012,001,8
001,001,base,002,015,14,7,35,002,012,001,9
001,001,base,002,015,14,7,35,002,012,001,10
001,001,base,002,015,14,7,35,002,012,001,11
001,001,base,002,015,14,7,35,002,012,001,12
001,001,base,002,015,14,7,35,002,012,001,13
001,001,base,002,015,14,7,35,002,012,001,14
001,001,base,002,015,14,7,35,002,012,001,15
001,001,base,002,015,14,7,35,002,012,001,16
001,001,base,002,015,14,7,35,002,012,001,17
001,001,base,002,015,14,7,35,002,012,001,18
001,001,base,002,015,14,7,35,002,012,001,19
001,001,base,002,015,14,7,35,002,012,001,20
001,001,base,002,015,14,7,35,002,012,001,21
001,001,base,002,015,14,7,35,002,012,001,22
001,001,base,002,015,14,7,35,002,012,001,23
001,001,base,002,015,14,7,35,002,012,001,24
001,001,base,002,015,14,7,35,002,012,001,25
001,001,base,002,015,14,7,35,002,012,001,26
001,001,base,002,015,14,7,35,002,012,001,27
001,001,base,002,015,14,7,35,002,012,001,28
001,001,base,002,015,14,7,35,002,012,001,29
001,001,base,002,015,14,7,35,002,012,001,30
001,001,base,002,015,14,7,35,002,012,001,31
001,001,base,002,015,14,7,35,002,012,001,32
001,001,base,002,015,14,7,35,002,012,001,33
001,001,base,002,015,14,7,35,002,012,001,34
001,001,base,002,015,14,7,35,002,012,001,35
001,001,base,002,015,14,7,35,002,012,001,36
001,001,base,002,015,14,7,35,002,012,001,37
001,001,base,002,015,14,7,35,002,012,001,38
001,001,base,002,015,14,7,35,002,012,001,39
001,001,base,002,015,14,7,35,002,012,001,40
001,001,base,002,015,14,7,35,002,012,001,41
001,001,base,002,015,14,7,35,002,012,001,42
001,001,base,002,015,14,7,35,002,012,001,43
001,001,base,002,015,14,7,35,002,012,001,44
001,001,base,002,015,14,7,35,002,012,001,45
001,001,base,002,015,14,7,35,002,012,001,46
001,001,base,002,015,14,7,35,002,012,001,47
001,001,base,002,015,14,7,35,002,012,001,48
001,001,base,002,015,14,7,35,002,012,001,49
001,001,base,002,015,14,7,35,002,012,001,50
001,001,base,002,016,21,7,7,002,001,001,1
001,001,base,002,016,21,7,7,002,001,001,2
001,001,base,002,016,21,7,7,002,001,001,3
001,001,base,002,016,21,7,7,002,001,001,4
001,001,base,002,016,21,7,7,002,001,001,5
001,001,base,002,016,21,7,7,002,001,001,6
001,001,base,002,016,21,7,7,002,001,001,7
001,001,base,002,016,21,7,7,002,001,001,8
001,001,base,002,016,21,7,7,002,001,001,9
001,001,base,002,016,21,7,7,002,001,001,10
001,001,base,002,016,21,7,7,002,001,001,11
001,001,base,002,016,21,7,7,002,001,001,12
001,001,base,002,016,21,7,7,002,001,001,13
001,001,base,002,016,21,7,7,002,001,001,14
001,001,base,002,016,21,7,7,002,001,001,15
001,001,base,002,016,21,7,7,002,001,001,16
001,001,base,002,016,21,7,7,002,001,001,17
001,001,base,002,016,21,7,7,002,001,001,18
001,001,base,002,016,21,7,7,002,001,001,19
001,001,base,002,016,21,7,7,002,001,001,20
001,001,base,002,016,21,7,7,002,001,001,21
001,001,base,002,016,21,7,7,002,001,001,22
001,001,base,002,016,21,7,7,002,001,001,23
001,001,base,002,016,21,7,7,002,001,001,24
001,001,base,002,016,21,7,7,002,001,001,25
001,001,base,002,016,21,7,7,002,001,001,26
001,001,base,002,016,21,7,7,002,001,001,27
001,001,base,002,016,21,7,7,002,001,001,28
001,001,base,002,016,21,7,7,002,001,001,29
001,001,base,002,016,21,7,7,002,001,001,30
001,001,base,002,016,21,7,7,002,001,001,31
001,001,base,002,016,21,7,7,002,001,001,32
001,001,base,002,016,21,7,7,002,001,001,33
001,001,base,002,016,21,7,7,002,001,001,34
001,001,base,002,016,21,7,7,002,001,001,35
001,001,base,002,016,21,7,7,002,001,001,36
001,001,base,002,016,21,7,7,002,001,001,37
001,001,base,002,016,21,7,7,002,001,001,38
001,001,base,002,016,21,7,7,002,001,001,39
001,001,base,002,016,21,7,7,002,001,001,40
001,001,base,002,016,21,7,7,002,001,001,41
001,001,base,002,016,21,7,7,002,001,001,42
001,001,base,002,016,21,7,7,002,001,001,43
001,001,base,002,016,21,7,7,002,001,001,44
001,001,base,002,016,21,7,7,002,001,001,45
001,001,base,002,016,21,7,7,002,001,001,46
001,001,base,002,016,21,7,7,002,001,001,47
001,001,base,002,016,21,7,7,002,001,001,48
001,001,base,002,016,21,7,7,002,001,001,49
001,001,base,002,016,21,7,7,002,001,001,50
001,001,base,002,016,21,7,7,002,002,001,1
001,001,base,002,016,21,7,7,002,002,001,2
001,001,base,002,016,21,7,7,002,002,001,3
001,001,base,002,016,21,7,7,002,002,001,4
001,001,base,002,016,21,7,7,002,002,001,5
001,001,base,002,016,21,7,7,002,002,001,6
001,001,base,002,016,21,7,7,002,002,001,7
001,001,base,002,016,21,7,7,002,002,001,8
001,001,base,002,016,21,7,7,002,002,001,9
